"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01281",8.94112667251771,2.15661070099796,0.710188935328767,3.03667178368472,0.0023920576379291,0.00768507749018422
"MIR6854",3.2710082847054,4.13985068005771,1.36330025622805,3.03663896573433,0.00239231805946961,0.00768507749018422
"LINC01857",13.4405118794075,1.75198390269338,0.576949642272959,3.03663227139069,0.00239237118453851,0.00768507749018422
"LOC107986816",4.00589135079013,2.5070532273549,0.825891869595594,3.0355707806913,0.00240080865296629,0.00771135194889634
"LINC02559",1.54771270077367,3.6381906599722,1.19871732304399,3.03506972831048,0.00240480082262702,0.00772334407654113
"SCARNA9",325.84063662019,-1.02362050078224,0.337272756061813,-3.03499313948334,0.00240541158455028,0.00772447494328969
"SLC27A1",39.4312147792846,1.16600021790137,0.384197170741534,3.03490058412166,0.00240614986197815,0.00772601501214681
"LOC105373087",44.2690971509033,-1.6081741597907,0.529918781919574,-3.03475591856786,0.00240730421721277,0.00772889060923021
"LOC105375444",1.38134401486232,3.41826561350638,1.12638913903775,3.03471109143198,0.00240766201710564,0.00772920844253036
"GPR85",3.01478120618103,2.44048824447951,0.80422339182343,3.03458997747646,0.0024086289642956,0.00773148151533621
"TTLL8",11.3938106184776,2.13514749989747,0.70367979169473,3.03426007837345,0.00241126460925597,0.00773910989311441
"LINC02022",1.80757695219442,4.13119459518527,1.36153550132236,3.03421731653191,0.00241160643730929,0.00773937526866988
"HNF1A",8.59588319010022,1.87607238639479,0.618315408049943,3.03416729062532,0.00241200638887846,0.00773982709829755
"IQCB1",310.298345352272,-0.71167097023577,0.234555315734977,-3.03412850826149,0.00241231649134861,0.00773999054728471
"GNAT2",49.9280700432337,-1.35413819595202,0.446392167644125,-3.03351692548416,0.00241721151422869,0.00775486323691479
"BDH2",36.2136665101216,1.06005571113576,0.349453559817489,3.03346662626474,0.00241761450646968,0.0077553230113552
"ZMYM1",106.852092612039,0.925431611202793,0.30511156208881,3.03309256741121,0.00242061335768253,0.00776410889562763
"CLNS1A",363.917314369934,-0.971470031547752,0.320318294187438,-3.03282718838183,0.0024227429806736,0.00777010514581369
"LHPP",157.499652993272,-0.824324337903585,0.271830883136292,-3.03248964353429,0.00242545420017839,0.00777796517645523
"AGK",331.555431044662,-0.61126777094521,0.201595886122881,-3.03214407149468,0.00242823277198119,0.00778603948198606
"MYL2",1.17678723926861,4.11837353957975,1.35867191206734,3.03117588801353,0.00243603297270204,0.0078102119946051
"LOC101927950",52.0301483403406,-1.17184321642416,0.386624608894811,-3.03095868567173,0.00243778601649009,0.00781499349318124
"MRGPRX2",1.83668202178485,4.67853946214118,1.54360079616738,3.03092578972333,0.00243805162089541,0.00781500608114645
"GAB1",524.250657578638,-0.882259950788665,0.29113813511826,-3.03038264097657,0.00244244087576444,0.00782823532460881
"LOC105377698",3.67615193438549,3.13003789481221,1.03291853570566,3.03028533869212,0.0024432279514015,0.0078299176702013
"LOC105369724",13.1953627164677,1.17854449945422,0.388932189639143,3.03020560100128,0.00244387312053685,0.0078311449297031
"CDC5L",440.171562526219,-0.505540932939926,0.166841841293808,-3.03006085895246,0.00244504464767419,0.00783405840604976
"FAM153A",57.9151123971407,1.3094294317625,0.432214479719619,3.02958251794788,0.00244891994686465,0.00784517419015688
"ANKHD1",1588.19535255413,-0.637465133776964,0.210415441140718,-3.02955491441644,0.00244914374944804,0.00784517419015688
"LOC107984324",2.03926218670237,3.95718974614878,1.30620350207136,3.02953539771828,0.00244930199728856,0.00784517419015688
"PORCN",12.0009501865919,-1.09434998814611,0.361247969457212,-3.02935955540569,0.00245072820688539,0.0078488231243683
"LINC01176",41.2546175244746,-0.984316211319717,0.324928668938517,-3.02933014355212,0.00245096683267567,0.0078488231243683
"SRPRA",352.019659566057,-0.805014299034487,0.265752416817143,-3.02918900484881,0.00245211222244443,0.00785161153009237
"SNORD59B",2.22040272291844,-2.44237731818878,0.806289162286014,-3.02915806441461,0.00245236338030141,0.00785161153009237
"LRRC4C",2756.28143317187,1.15160368707864,0.380236795523965,3.02864872793736,0.00245650128561821,0.00786401660360038
"LOC105372261",19.0966584130272,1.23815504734637,0.4089266949709,3.02781662966384,0.00246327508986088,0.00788485643715918
"SYNJ1",504.046024088249,-0.762686678704155,0.251912081400386,-3.02759071523826,0.00246511712346389,0.00788990707236619
"LOC105374200",2.14017641960265,2.79322551747598,0.922714400452037,3.02718318485935,0.00246844318309893,0.00789970592190844
